opis_id,name,address,city,state,retail_price,latitude,longitude
72232,RICKY ROCKETS FUEL,I-294 & US-12,HICKORY HILLS,IL,3.899,41.726200,-87.828900
72233,ROAD RANGER #284,I-27 & FM-1729,New Deal,TX,2.98566666,33.729600,-101.835500
72235,ROC ONE STOP #1,SR-34,Galatia,IL,3.559,37.827400,-88.623500
72236,ROYAL FARMS #108,US-13,Cape Charles,VA,3.47233333,37.279900,-75.972100
72237,ROYAL FARMS #135,SR-404 & SR-16,Denton,MD,3.339,38.859500,-75.835700
72238,ROYAL FARMS #169,I-895 & US-40,Baltimore,MD,3.259,39.301857,-76.620995
72239,ROYAL FARMS #171,US-13 & SR-24,Laurel,DE,3.259,38.553700,-75.563100
72240,ROYAL FARMS #191,I-83 Exit 20A,Hunt Valley,MD,4.199,39.484400,-76.654550
72241,ROYAL FARMS #242,I-95 Exit 27,Philadelphia,PA,3.799,39.990761,-75.142609
72242,ROYAL FARMS #311,SR-7 & SR-43,Nottingham,MD,3.269,39.391400,-76.487100
72243,Racetrac #2611,"I-65, EXIT 116",Shepherdsville,KY,2.959,37.996500,-85.702350
72247,SEVEN MART,I-20 & SR-17,Delhi,LA,3.199,32.392900,-91.471400
72248,SHELBY EXPRESS,SR-175,Memphis,TN,3.699,35.159839,-89.969254
72250,RACEWAY #6854,US-278 & SR-113,Rockmart,GA,3.17233333,33.997900,-85.059400
72251,SHELL,I-94 & US-12,Detroit,MI,3.699,42.334304,-83.099896
72251,SHELL,I-94 & US-12,Detroit,MI,3.899,42.334304,-83.099896
72256,SHELL,US-1,Warren,ME,3.999,44.127100,-69.247900
72257,DUCK THRU #55,US-13BYP & SR-308,Windsor,NC,3.239,36.015900,-76.933600
72259,SHELL,SR-72 & SR-25,Dundee,IL,3.279,42.096200,-88.290200
72260,Duck Thru #58,US-13 & CR-677,Suffolk,VA,3.449,36.780400,-76.596350
72261,SHELL,US-45 & CR-520,Shannon,MS,3.199,34.121000,-88.734200
72262,7-ELEVEN #38855,"I-95, exit 58",Colonial Heights,VA,3.509,37.270000,-77.403800
72263,SPARTAN FUELS,US-80 & SR-22,Columbus,GA,3.309,32.489893,-84.928814
72264,CIRCLE K #2654249,SR 24 & SR 286,Paris,TX,2.959,33.666500,-95.527967
72266,SHELL SERVICE STATION,I-65 Exit 14 & US-64,Pulaski,TN,3.209,35.209300,-87.039300
72267,SHELL SERVICE STATION,I-90 Exit 52,Elgin,IL,3.279,42.041920,-88.308020
72268,SHORT STOP,US-67/283,Santa Anna,TX,3.499,31.721500,-99.321200
72273,SPINX #341,SR-41,Charleston,SC,3.33233333,32.825244,-79.928263
72274,SPINX #366,SR-642,Summerville,SC,3.279,33.006100,-80.189825
72276,STAR 001,US-20 & SR-23,SOUTH BEND,IN,3.73233333,41.663575,-86.263838
72277,STOP N GAS,SR-15 & SR-39,Yorkshire,NY,4.099,42.524700,-78.475500
72278,SUN DO,I-74 Exit 197,Maxton,NC,3.439,34.733400,-79.309700
72279,AMOCO,US-30,Clarence,IA,3.399,41.889600,-91.060500
72281,SUNOCO,I-95 Exit 77B & SR-24,Edgewood,MD,3.299,39.427700,-76.305500
72282,SUNOCO,I-278 Exit 48,Bronx,NY,4.539,40.848988,-73.878148
72285,CUSSETA TRAVEL CENTER,SR 520,Cusseta,GA,3.199,32.299000,-84.764500
72287,CASEY'S #4522,US-81,Hennessey,OK,3.059,36.086800,-97.892600
72288,S&G #88,I-475 Exit 13 & US-20,Toledo,OH,3.009,41.675647,-83.530619
72289,SUNOCO,SR-12 & FM-1136,Orange,TX,2.899,30.113800,-93.814467
72290,SUNSTOP,US-19,Thomasville,GA,3.28233333,30.841325,-83.953875
72291,Union 76,US-129,Mc Alpin,FL,3.659,30.150900,-82.966200
72292,SUNSTOP #336,SR-121 & CR-18,Lake Butler,FL,3.59233333,30.003500,-82.382800
72293,SUNSTOP INLAND DBA ONE9 #1402,I-10 & SR-71,Marianna,FL,3.299,30.744933,-85.214567
72293,ONE9 #1402,I-10 & SR-71,Marianna,FL,3.299,30.744933,-85.214567
72294,SWANTON SUNOCO,I-89 & SR-78,Swanton,VT,3.539,44.916800,-73.121100
72295,SWIFT,US-69,Nederland,TX,2.98566666,29.971600,-94.001200
72296,SWIFT STOP #5,US-84 & US-380,Post,TX,2.943,33.201700,-101.392200
72297,T & M FOOD STORE,SR-113,Taylorsville,GA,3.367,34.122900,-84.973900
72298,TARZAN AND JANE,I-20 & SR-137,Stanton,TX,3.299,32.140000,-101.809900
72302,TEXACO,SR-114 & SR-156,Pennington,AL,3.19733333,32.209400,-88.049000
72303,TEXACO #378602,I-59 Exit 85 & SR-590,Ellisville,MS,3.199,31.579700,-89.223100
72305,THE ANCHOR,US-60 & CR-3500,Mountain View,MO,3.03233333,36.989200,-91.709900
72308,Racetrac #2609,SR-60,Okeechobee,FL,3.299,27.288133,-80.872067
72309,Racetrac #2608,"I-59, EXIT 181 & SR-77",Gadsden,AL,2.999,33.983600,-85.978417
72310,RACETRAC #2387,US-19,Hudson,FL,3.31566666,28.359933,-82.665967
72313,THOMPSON'S CORNER,US-25,Millen,GA,3.31566666,32.787700,-81.961800
72314,THORNTONS #0333,SR-59 & SR-56,Warrenville,IL,3.549,41.828000,-88.192100
72314,THORNTONS #0333,SR-59 & SR-56,Warrenville,IL,3.599,41.828000,-88.192100
72315,THORNTONS #221343,US-14 & SR-31,Crystal Lake,IL,3.499,42.273933,-88.368733
72315,THORNTONS #221343,US-14 & SR-31,Crystal Lake,IL,3.449,42.273933,-88.368733
72316,THORNTONS #221344,SR-120,Mchenry,IL,3.699,42.342650,-88.262450
72316,THORNTONS #221344,SR-120,Mchenry,IL,3.649,42.342650,-88.262450
72317,THORNTONS #261169,SR-1747 & SR-2052,Louisville,KY,3.28066666,38.208448,-85.696306
72318,THORNTONS #330,I-55 & SR-50,Cicero,IL,3.549,41.837800,-87.760200
72318,THORNTONS #330,I-55 & SR-50,Cicero,IL,3.599,41.837800,-87.760200
72319,THORNTONS #5,I-55 & SR-50,Cicero,IL,3.599,41.837800,-87.760200
72319,THORNTONS #5,I-55 & SR-50,Cicero,IL,3.649,41.837800,-87.760200
72320,THORNTONS #616,SR-265,Lebanon,TN,2.87566666,36.178800,-86.285500
72321,Thorntons #617,I-24 Exit 64,La Vergne,TN,2.88233333,35.936150,-86.490500
72324,TREE CITY TRAVEL PLAZA,US-421,Greensburg,IN,3.989,39.299800,-85.491800
72325,TREX MART #17,I-29 & SR-371,Platte City,MO,2.999,39.360200,-94.789000
72326,CIRCLE K #4700101,I-65 Exit 50,Seymour,IN,3.499,38.957100,-85.882500
72328,Tropic Fleet Hialeah Cardlock,SR-953 & SR-934,Miami,FL,3.479,25.768995,-80.258580
72329,TROTTERS,SR-2,Broken Bow,NE,3.299,41.412600,-99.635500
72330,TRUE NORTH #325,SR-57 & SR-113,Elyria,OH,3.679,41.386950,-82.091100
72331,TUPELO TRAVEL STOP,SR-48 & SR-3,Tupelo,OK,2.999,34.559800,-96.427400
72332,TXB #82 DBA KWIK CHEK FOOD STORES,US-83,Asherton,TX,3.259,28.436400,-99.748600
72333,UNITED MARKET,US-84,Blackshear,GA,3.76566666,31.293100,-82.261700
72335,VALERO,US-30 & SR-598,Galion,OH,3.499,40.730300,-82.793900
72337,VALLEY COUNTRY STORE,I-84 & US-93,Jerome,ID,3.43233333,42.717800,-114.501200
72338,VALLEY MART #05,US-90 & SR-173,Hondo,TX,3.199,29.347500,-99.141400
72339,VP RACING FUEL,US-231,Panama City,FL,3.499,30.195800,-85.664209
72340,WARREN OIL,US-6,Channahon,IL,3.779,41.434700,-88.213800
72340,WARREN OIL,US-6,Channahon,IL,3.629,41.434700,-88.213800
72342,WHITE RIVER,US-231 & SR-58,Bloomfield,IN,3.759,39.029500,-86.867500
72343,WOLF DEN,US-97,Wapato,WA,3.409,46.450700,-120.426500
72344,WOW FOOD MART,I-75 & US-25,Richmond,KY,3.609,37.751250,-84.295100
72345,YAKAMART,US-97,Toppenish,WA,3.509,46.375100,-120.330500
72346,Y-NOT STOP,US-165 & SR-10,Oakdale,LA,3.699,30.817200,-92.664000
72347,MARATHON,I-94 Exit 121,Albion,MI,3.699,42.258100,-84.756100
72348,7-ELEVEN #34718,"I-294, EXIT 25",Hinsdale,IL,3.719,41.819900,-88.008700
72348,7-ELEVEN #34718,"I-294, EXIT 25",Hinsdale,IL,3.739,41.819900,-88.008700
72348,7-ELEVEN #34718,"I-294, EXIT 25",Hinsdale,IL,3.839,41.819900,-88.008700
72349,7-ELEVEN #34713,"I-90, EXIT 24",Belvidere,IL,3.739,42.259500,-88.850900
72349,7-ELEVEN #34713,"I-90, EXIT 24",Belvidere,IL,3.659,42.259500,-88.850900
72349,7-ELEVEN #34713,"I-90, EXIT 24",Belvidere,IL,3.879,42.259500,-88.850900
72350,7-ELEVEN #34709,504 N CREGO RD,Dekalb,IL,4.439,41.900800,-88.754800
72351,LOVES TRAVEL STOP #874,"I-65, EXIT 175 & SR-25",Lafayette,IN,3.67233333,40.376883,-86.871600
72352,LOVES TRAVEL STOP #858,"I-49, EXIT 172 & US-84",Mansfield,LA,3.24566666,32.023900,-93.698000
72360,PUMP & PANTRY #22,SR-91 & SR-11,Burwell,NE,3.299,41.808000,-99.099500
72361,PUMP & PANTRY #39,I-80 Exit 179 & SR-56G,North Platte,NE,3.11566666,41.089500,-100.760750
72362,PUMP & PANTRY #18,US-281 & CR-11,Doniphan,NE,3.30733333,40.770000,-98.379000
72363,PUMP & PANTRY #1,US-30,Grand Island,NE,3.30733333,40.907667,-98.410167
72368,CHEVRON #352416,I-8 Exit 73,Jacumba,CA,6.399,32.624900,-116.195200
72372,Eastland Truck Stop,I-20 Exit 340 & SR-6,Eastland,TX,2.93233333,32.399400,-98.807100
72373,Rusty Lantern,SR-4,Turner,ME,3.899,44.255700,-70.249400
72374,Rusty Lantern,SR-26 & SR-219,West Paris,ME,3.96566666,44.325300,-70.573200
72376,SUNOCO,US 84 & SR 39,Donalsonville,GA,3.499,31.050500,-84.880100
72378,EB SUNOCO,SR-3 & SR-28,Muncie,IN,3.799,40.197586,-85.403243
72380,EXXPRESS MART #12,US-287 & SR-421,Lumberton,TX,2.959,30.281800,-94.219100
72382,EXXPRESS MART #4,SR-105,Beaumont,TX,3.199,30.090154,-94.144269
72385,GAS N WASH,I-57 & SR-17,Kankakee,IL,3.599,41.116600,-87.869600
72387,Williams Fuel Stop,SR-7 & SR-735,Gallipolis,OH,3.54066666,38.814800,-82.229000
72389,PILOT #1354,US 385,Odessa,TX,3.56566666,31.848278,-102.376622
72390,QUIKTRIP #46,US 169 & SR 266,Tulsa,OK,3.14233333,36.138438,-95.970035
72391,QUIKTRIP #56,US-169 & SR-11,Tulsa,OK,3.14233333,36.138438,-95.970035
72394,LOVES TRAVEL STOP #871,"I-85, Exit 32",Piedmont,SC,3.19733333,34.724400,-82.470200
72395,ALLSUPS #2427,US 84,Gatesville,TX,3.00733333,31.411780,-97.793120
72396,RACETRAC #2624,US-1,Marathon,FL,3.23566666,24.727900,-81.038600
72400,HAN DEE HUGOS #21,US-17 & SR-87,Winnabow,NC,3.41233333,34.155300,-78.055800
72402,HAN DEE HUGOS #5,SR-410 & SR-211,Bladenboro,NC,3.20566666,34.565800,-78.779300
72403,HAN DEE HUGOS #67,US-70,Raleigh,NC,3.999,35.808798,-78.633634
72408,JOURNEY FOOD STORE #2,US-301,Callahan,FL,3.399,30.552000,-81.814500
72410,KELLEYS MARKET,I-90 Exit 15 & US-20 BUS,Rockford,IL,3.119,42.284764,-89.089664
72410,KELLEYS MARKET,I-90 Exit 15 & US-20 BUS,Rockford,IL,2.969,42.284764,-89.089664
72412,KELLEYS MARKET,US-20,Cherry Valley,IL,3.699,42.220600,-88.961900
72413,TROPIC OIL COMPANY,SR-17,Lake Wales,FL,3.499,27.880633,-81.592900
72418,SHELL,SR-953,Miami,FL,3.479,25.768995,-80.258580
72419,Denver 39th Ave Cardlock,I-70/US-36 EXIT-281,Denver,CO,3.49066666,39.738727,-104.981688
72420,MAVERIK COUNTRY STORE #620,SR-8,Saint George,UT,3.46233333,37.098850,-113.577600
72424,MIDDLESEX FOOD STORE,CR-604,Carteret,NJ,3.51566666,40.582300,-74.231300
72425,MINUTEMAN FOOD MART #18,SR-87,Tar Heel,NC,4.619,34.746500,-78.813400
72428,QUIKTRIP #7249,US 80 E,Flowood,MS,2.91566666,32.329900,-90.091500
72429,PARKERS #16 (DISCOUNT AVAILABLE),SR-21,Port Wentworth,GA,3.10566666,32.149100,-81.163200
72430,PATRIOT FUELING CENTER,SR-9,Lineville,AL,3.299,33.328600,-85.734600
72432,Yesway #1203,SR-6,Clifton,TX,2.969,31.791800,-97.520300
72433,RENFROE STORE,SR-25,Carthage,MS,4.099,32.785200,-89.524100
72435,Cedar City Cardlock (Bulk Plant),"I-15, EXIT 59",Cedar City,UT,3.459,37.677500,-113.061900
72436,Ricky Rockets,SR-390 &SR-53,Itasca,IL,3.559,41.972000,-88.020200
72436,Ricky Rockets,SR-390 &SR-53,Itasca,IL,3.399,41.972000,-88.020200
72436,Ricky Rockets,SR-390 &SR-53,Itasca,IL,3.499,41.972000,-88.020200
72436,Ricky Rockets,SR-390 &SR-53,Itasca,IL,3.579,41.972000,-88.020200
72437,Tropic Oil,US-191,Moab,UT,4.169,38.567700,-109.527100
72438,QUIKTRIP #7208,I-290 EXIT 18A,Bellwood,IL,3.079,41.882500,-87.878600
72438,QUIKTRIP #7208,I-290 EXIT 18A,Bellwood,IL,3.249,41.882500,-87.878600
72438,QUIKTRIP #7208,I-290 EXIT 18A,Bellwood,IL,3.199,41.882500,-87.878600
72438,QUIKTRIP #7208,I-290 EXIT 18A,Bellwood,IL,3.279,41.882500,-87.878600
72438,QUIKTRIP #7208,I-290 EXIT 18A,Bellwood,IL,3.099,41.882500,-87.878600
72440,Rutters #84,US-15 & SR-340,Emmitsburg,MD,3.91566666,39.694000,-77.335700
72441,SHEETZ #165,US-6,Coudersport,PA,3.699,41.776200,-77.956700
72442,SHEETZ #239,I-70 Exit 57,New Stanton,PA,3.28566666,40.219200,-79.609500
72443,SHEETZ #553,I-81 Exit 3,Greencastle,PA,3.33233333,39.781800,-77.747000
72444,SHEETZ #597,I-40 Exit 126,Hickory,NC,2.859,35.708633,-81.325767
72445,SHEETZ #639,I-80 Exit 223,Youngstown,OH,3.059,41.077573,-80.680313
72446,SHEETZ #656,US-219 & US-6,Kane,PA,3.699,41.661900,-78.797800
72447,SHEETZ #689,I-64 EXIT 197A  & SR-156,Henrico,VA,2.949,37.497618,-77.415636
72448,SHELL SERVICE STATION,SR-55,Morrison,TN,3.499,35.602900,-85.919700
72456,SPINX #161,I-85 Exit 60 & SR-101,Greer,SC,3.159,34.926933,-82.238467
72458,7-ELEVEN #41335,SR-80 & SR-29,Labelle,FL,3.599,26.747700,-81.436400
72459,7-ELEVEN #34154,I-75 Exit 128,Fort Myers,FL,3.299,26.561860,-81.852747
72462,Story Belgrade Cardlock,"I-90, EXIT 298",Belgrade,MT,3.699,45.780100,-111.143900
72466,Holbrook Cardlock,I-40 EXIT 285,Holbrook,AZ,3.23233333,34.908500,-110.143400
72467,SUNOCO SERVICE STATION,I-81 Exit 44 & SR-465,Carlisle,PA,3.889,40.209450,-77.214750
72468,Springerville Cardlock,US-191,Springerville,AZ,3.259,34.170200,-109.331500
72471,THORNTONS #221335,I-55 Exit 263,Bolingbrook,IL,3.699,41.688300,-88.113800
72471,THORNTONS #221335,I-55 Exit 263,Bolingbrook,IL,3.649,41.688300,-88.113800
72473,Loves Travel Stop #885,US 77,Harlingen,TX,3.649,26.203375,-97.713125
72475,Express 24,SR-77 & US-60,Show Low,AZ,3.299,34.298950,-110.017600
72476,Mandan Cardlock (Bulk Plant),"I-94, EXIT 153",Mandan,ND,3.599,46.830600,-100.909200
72477,Racetrac #2618,US-231 & CR-8,Huntsville,AL,2.95066666,34.724517,-86.578767
72478,Racetrac #2621,SR-53,Huntsville,AL,3.099,34.724517,-86.578767
72479,CEFCO #2086,US 180 & 84,Snyder,TX,2.96566666,32.731500,-100.917550
72480,TA Mt Vernon,I-44,Mount Vernon,MO,3.404,37.104500,-93.797600
72481,CASEYS #4323,SR-57 & SR-60,Wanamingo,MN,3.499,44.312100,-92.810300
72482,RUTTERS FARM STORE #80,SR 61,Orwigsburg,PA,3.859,40.643100,-76.084000
72483,Circle K #4700047,I-65 Exit 34A,Austin,IN,3.799,38.747800,-85.796200
72485,ALLSUPS CONVENIENCE STORE #2160,US 70,Roswell,NM,3.25566666,33.438433,-104.445000
72486,QUIKTRIP #4216,"I-70 & SR-79, EXIT 304",Bennett,CO,3.199,39.758900,-104.427500
72487,PILOT #1380,I-2 EXIT 161,Mercedes,TX,3.659,26.151300,-97.918500
72488,MAVERIK COUNTRY STORE #657,I-15 Exit 10,Washington,UT,3.42566666,37.136400,-113.505000
72489,CASEYS #3987,LINCOLN HWY,Wanatah,IN,3.71566666,41.384500,-86.876400
72490,ASAP GENERAL STORE #322,US-281,Hinton,OK,3.13233333,35.467500,-98.331300
72492,CIRCLE K #2709098,US 85,Greeley,CO,3.21066666,40.403067,-104.719583
72493,Chiricahua Apache Plaza,I-10 EXIT 102,Deming,NM,3.03733333,32.235800,-107.743500
72494,7-ELEVEN #42132,"I-35, EXIT 131",Lytle,TX,3.599,29.236600,-98.794500
72495,ROAD RANGER #286,1-40 EXIT 77,Amarillo,TX,2.97233333,35.253452,-101.865656
72496,ROAD RANGER #289,I-45 EXIT 189,Teague,TX,3.39566666,31.632800,-96.277800
72497,ROAD RANGER #290,"I-44, Exit 13",Joplin,MO,3.21233333,37.077950,-94.510500
72498,SHEETZ  #760,"I-71, EXIT 140 Township Rd 256",Marengo,OH,3.06566666,40.389500,-82.812100
72499,Bowie Travel Center,I-10,Bowie,AZ,3.099,32.326500,-109.487000
72499,One9 dba Bowie Travel Center,I-10,Bowie,AZ,3.059,32.326500,-109.487000
72499,Bowie Travel Center Chevron dba One9 #1411,I-10,Bowie,AZ,3.014,32.326500,-109.487000
72500,GAS N WASH,US 34,Plano,IL,3.499,41.667000,-88.538400
72500,GAS N WASH,US 34,Plano,IL,3.599,41.667000,-88.538400
72501,QUIKTRIP #7203,"I-80, EXIT 75 &SR-251",Peru,IL,2.969,41.333000,-89.126500
72501,QUIKTRIP #7203,"I-80, EXIT 75 &SR-251",Peru,IL,3.249,41.333000,-89.126500
72501,QUIKTRIP #7203,"I-80, EXIT 75 &SR-251",Peru,IL,2.999,41.333000,-89.126500
72501,QUIKTRIP #7203,"I-80, EXIT 75 &SR-251",Peru,IL,3.099,41.333000,-89.126500
72501,QUIKTRIP #7203,"I-80, EXIT 75 &SR-251",Peru,IL,3.159,41.333000,-89.126500
72502,QUIKTRIP #7133,"I-95, EXIT 190 & SR-34",Dillon,SC,3.08233333,34.414600,-79.377000
72503,QUIKTRIP #7151,I-55/40 EXIT 278 & SR-191,West Memphis,AR,2.999,35.147450,-90.181200
72505,CASEYS #4379,I-59 HWY,Worthington,MN,3.14233333,43.628600,-95.605900
72506,CASEYS #4273,SR-56,Madison,IN,3.699,38.764900,-85.407000
72507,Golden Gate Fillmore,SR 99,Fillmore,UT,3.29733333,38.980500,-112.331300
72510,STUCK FLEET FUELING,US-19,Waynesburg,PA,4.499,39.891700,-80.179500
72514,Petro-Card 24 #910722,SR-6,Trenton,MO,3.149,40.082300,-93.608600
72515,PETRO-CARD 24 #910520,US-54BUS,Mexico,MO,3.229,39.171200,-91.889500
72519,CIRCLE K #2723050,SR-59,Hope Mills,NC,2.909,34.953600,-78.935400
72520,PETRO-CARD 24 #910160,US-50,Warrensburg,MO,3.299,38.766700,-93.727300
72521,PETRO-CARD 24 #910410,I-44/US-66,Lebanon,MO,3.099,37.685000,-92.655000
72522,MFA #910591,US-63,La Plata,MO,3.339,40.020800,-92.507700
72523,Petro-Card 24 #910820,US-60BUS,Willow Springs,MO,3.399,36.995800,-91.940500
72524,QuickChek #189,US-46,Ridgefield,NJ,3.25233333,40.832600,-74.001500
72526,PETRO-CARD 24 #911251,US-169,King City,MO,3.299,40.065200,-94.523400
72528,MFA #910260,SR-87/240,Glasgow,MO,3.3965,39.225700,-92.831800
72529,PETRO-CARD 24 #910530,US-24,Moberly,MO,3.419,39.420200,-92.435800
72530,PETRO-CARD 24 #910140,US-50 BUS,California,MO,3.459,38.622400,-92.545600
72531,PETRO-CARD 24 #910040,US-60 BUS,Aurora,MO,3.209,36.970900,-93.718000
72533,Fuel 4,US-9,Jersey City,NJ,3.239,40.728808,-74.068792
72534,Petro-Card 24 #911290,US-59,Mound City,MO,3.149,40.136200,-95.213800
72535,MFA #911310,SR-5,Centerville,IA,3.12566666,40.732600,-92.872800
72536,MFA 910281,SR-5,Milan,MO,3.299,40.184400,-93.136100
72537,PETRO-CARD 24 #910210,SR-7,Clinton,MO,3.399,38.401800,-93.785000
72538,Petro-Card 24 #910670,SR-51,Qulin,MO,3.199,36.581800,-90.261700
72540,MFA #910441,US-54,Louisiana,MO,3.049,39.433600,-91.066400
72541,MFA 911021,US-136,Tarkio,MO,3.329,40.441800,-95.378600
72542,MFA #910731,SR-15,Shelbina,MO,2.999,39.694700,-92.037100
72543,PETRO CARD 24,SR-18,Clinton,MO,3.399,38.401800,-93.785000
72544,BJS NEW UNDERWOOD,CR-1416,New Underwood,SD,3.699,44.087400,-102.813600
72546,MFA OIL #2028,SR-53,Poplar Bluff,MO,3.23233333,36.739350,-90.411800
72548,GASQUATCH,US-70/SR-3,Idabel,OK,3.10733333,33.885100,-94.802000
72550,TERRIBLE HERBST #388,I-15 Exit 91,Moapa,NV,3.549,36.675350,-114.658500
72551,Good 2 Go,US-81,Geneva,NE,3.36566666,40.527700,-97.609600
72552,VALLEYWIDE COUNTRY STORE,I- 86 Exit 40,American Falls,ID,3.599,42.635200,-112.945800
72553,Friendly Express,I-71 Exit 186 & US-250,Ashland,OH,3.199,40.855900,-82.318900
72554,CEFCO #422,SR-4,Baker,FL,3.299,30.831600,-86.677000
72556,STARMART,US-183,Goldthwaite,TX,3.099,31.445800,-98.574400
72557,LITTLE NECK SHELL,I-16 Exit 152,Bloomingdale,GA,3.099,32.117700,-81.308500
72558,Circle K #4703975,SR-109 & US-70,Lebanon,TN,2.87233333,36.178800,-86.285500
72559,SUN TRAVEL CENTER,I-55 EXIT 114A,Canton,MS,3.499,32.620500,-90.006100
72560,AMOCO,US 131 & US 12,White Pigeon,MI,3.559,41.792900,-85.675000
72560,AMOCO,US 131 & US 12,White Pigeon,MI,3.599,41.792900,-85.675000
72561,7-ELEVEN #38638,I-25 Exit 235,Erie,CO,3.399,40.059700,-105.068600
72562,7-ELEVEN #17703,US HWY 11,Martinsburg,WV,3.249,39.466000,-77.953640
72563,RACEWAY #6991,I-65 Exit 19 & US-43,Creola,AL,2.949,30.901300,-88.017400
72565,WEIGEL'S #102,I-75 & SR-30,Athens,TN,3.34733333,35.450150,-84.598650
72566,Loves  Travel Stop #826,I-70 Exit 75,Parachute,CO,3.59566666,39.451900,-108.052900
72567,THE TEXAN #12,US 87,La Vernia,TX,3.049,29.350900,-98.113000
72569,RACETRAC #204,US-19 & SR-400,Dawsonville,GA,3.319,34.453700,-84.155000
72570,Lake View Cheese & Liquor,I-43,Belgium,WI,3.25566666,43.499500,-87.850900
72571,MAVERIK #719,I-82 EXIT 33,Yakima,WA,3.909,46.593129,-120.609343
72571,MAVERIK #719,I-82 EXIT 33,Yakima,WA,3.899,46.593129,-120.609343
72571,MAVERIK #719,I-82 EXIT 33,Yakima,WA,3.929,46.593129,-120.609343
72572,GOOD 2 GO #713/ONE9 #1432,I-76 EXIT 21,Brighton,CO,3.269,39.952700,-104.822800
72572,GOOD 2 GO #713 DBA ONE9 #1432,I-76 EXIT 21,Brighton,CO,3.199,39.952700,-104.822800
72574,Loves Travel Stop #831,"I-10 & Fort Grant Rd, Exit 340",Willcox,AZ,3.33233333,32.312950,-109.847550
72575,Loves Travel Stop #864,US-98,Lucedale,MS,3.449,30.866800,-88.649000
72576,Pride Travel Center South,"I-291 & SR-5, EXIT 4",South Windsor,CT,3.909,41.834100,-72.557600
72577,QUIKTRIP #7205,"I-80, EXIT 161",Lansing,IL,3.079,41.566000,-87.544600
72577,QUIKTRIP #7205,"I-80, EXIT 161",Lansing,IL,3.249,41.566000,-87.544600
72577,QUIKTRIP #7205,"I-80, EXIT 161",Lansing,IL,3.179,41.566000,-87.544600
72578,QUIKTRIP #7247,"I-55, EXIT 85",Byram,MS,2.91566666,32.188800,-90.259500
72579,Raceway #6986,US-378 & CR-467,Sumter,SC,2.979,33.910075,-80.362975
72580,KWIK TRIP #1267,SR 29,Chippewa Falls,WI,3.39233333,44.936900,-91.392900
72581,FASTRAC MARKET #500266,I-87 Exit 18,Queensbury,NY,3.999,43.329000,-73.681800
72582,FASTRAC MARKET #500242,SR-12 & SR-5A,Utica,NY,3.999,43.099733,-75.232033
72582,FASTRAC MARKET #500242,SR-12 & SR-5A,Utica,NY,3.899,43.099733,-75.232033
72583,SHEETZ #769,I-80 Exit 232,Bloomsburg,PA,3.329,41.011500,-76.438400
72584,ONE9 #1359,"I-80, EXIT 30",Sparks,NV,3.549,39.582757,-119.727200
72585,GAS N WASH GREEN OAKS,"I-94, EXIT 16",Libertyville,IL,3.559,42.281000,-87.950000
72585,GAS N WASH GREEN OAKS,"I-94, EXIT 16",Libertyville,IL,3.599,42.281000,-87.950000
72586,Loves Travel Stop #875,"I-49, Exit 15",Opelousas,LA,3.08566666,30.523950,-92.085600
72587,Allsups Convenience #2416,I-20 EXIT 244 AND HWY 70,Sweetwater,TX,2.884,32.472600,-100.397900
72588,ALLSUPS CONVENIENCE #2430,US 380,Jacksboro,TX,3.044,33.234700,-98.168100
72589,ALLSUPS CONVENIENCE #2056,US 287,Memphis,TX,2.929,34.712200,-100.534700
72590,MAVERIK #716,I-80 & SR-351,Wells,NV,3.39233333,41.111600,-114.964500
72591,Quiktrip #7173,"I-20, EXIT 156",Pell City,AL,2.999,33.592600,-86.339900
72592,QUIKTRIP #7191,US-45 & I-57,Effingham,IL,3.199,39.121700,-88.561100
72592,QUIKTRIP #7191,US-45 & I-57,Effingham,IL,2.999,39.121700,-88.561100
72594,Quiktrip #7900,I-30 & FM-989,Texarkana,TX,2.85733333,33.435983,-94.078233
72595,CIRCLE K #2654400,SR-115,Kearneysville,WV,3.26566666,39.322000,-77.958800
72596,Hucks Food & Fuel #401 dba Pilot #1360,"I-69, EXIT 25",Mayfield,KY,3.599,36.732700,-88.650600
72597,CIRCLE K #4705697,US 422,Warren,OH,3.61233333,41.257233,-80.803183
72599,FATDOGS LEXINGTON,US-283,Lexington,NE,2.979,40.785000,-99.751500
72603,THORNTONS #170,I-465 Exit 46 & US-40,Indianapolis,IN,3.599,39.800271,-86.136173
72606,PETRO-CARD 24 #910474,US-65,Malta Bend,MO,3.439,39.148100,-93.377600
72607,TOWN PUMP FOOD STORE #6300,I-90 & US-191,Big Timber,MT,3.539,45.828300,-109.963100
72608,Petro-Card 24 #910640,US-61,Perryville,MO,3.099,37.717400,-89.873700
72610,JORDANS KWIK STOP #6,I-55 Exit 48 & SR-140,Osceola,AR,3.01233333,35.701900,-89.979800
72611,Kwik Trip # 1722,SR 35 & SR 553,Gwinn,MI,3.819,46.331100,-87.439700
72612,PETRO-CARD 24 #910411,I-44 & SR-32,Lebanon,MO,3.099,37.685000,-92.655000
72614,FAST FUEL FOOD STORES,SR-4,Gassaway,WV,3.56566666,38.686200,-80.786300
72615,U STOP #4,US-6,Lincoln,NE,3.399,40.817555,-96.688931
72616,PETRO-CARD 24 #910700,SR-32,Sainte Genevieve,MO,3.099,37.865500,-90.175200
